Product_Name,Sub_Fund_Name,Issuer,Auth_Date,Doc,Deriv_Fund,Product_ID,Sub_Fund_ID,doc_url,doc,name,fund_type,id,subscription,switching,redemption,management,trustee,performance,admin,file_id,freq
Allianz Global Investors Choice Fund (AFH733),"Allianz Choice ""Best Styles"" Europe Fund (BGA508)",Allianz Global Investors Asia Pacific Limited,22/8/2016,Offering Documents,No,AFH733,BGA508,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGA508&docType=OD,1.0,"allianz choice ""best styles"" europe fund",other,BGA508,5%,5%,2%,0.45%,0.07%,0,0,BGA508,daily
Allianz Global Investors Choice Fund (AFH733),"Allianz Choice ""Best Styles"" US Fund (BGA509)",Allianz Global Investors Asia Pacific Limited,22/8/2016,Offering Documents,No,AFH733,BGA509,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGA509&docType=OD,1.0,"allianz choice ""best styles"" us fund",other,BGA509,5%,5%,2%,0.45%,0.07%,0,0,BGA509,daily
Allianz Global Investors Choice Fund (AFH733),Allianz Choice Global Fixed Income Fund (BGA510),Allianz Global Investors Asia Pacific Limited,22/8/2016,Offering Documents,No,AFH733,BGA510,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGA510&docType=OD,1.0,allianz choice global fixed income fund,bond,BGA510,5%,5%,2%,0.45%,0.07%,0,0,BGA510,daily
Allianz Global Investors Choice Fund (AFH733),Allianz Choice Japan Fund (BGA511),Allianz Global Investors Asia Pacific Limited,22/8/2016,Offering Documents,No,AFH733,BGA511,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGA511&docType=OD,1.0,allianz choice japan fund,other,BGA511,5%,5%,2%,0.45%,0.07%,0,0,BGA511,daily
Taikang Kaitai Funds (BBQ508),Taikang Kaitai China New Opportunities Fund (BHL526),Taikang Asset Management (Hong Kong) Company Limited,11/8/2016,Offering Documents,No,BBQ508,BHL526,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHL526&docType=OD,1.0,taikang kaitai china new opportunities fund,other,BHL526,5%,1%,0,1.75%,0.15%,0,0,BHL526,daily
ChinaAMC Select Fund (AVL899),ChinaAMC Select Asia Bond Fund (BHN797),China Asset Management (Hong Kong) Limited,9/8/2016,Offering Documents,No,AVL899,BHN797,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHN797&docType=OD,1.0,chinaamc select asia bond fund,bond,BHN797,,,,,,,,,
Schroder Umbrella Fund II (AWW393),Schroder China Asset Income Fund (BHM073),Schroder Investment Management (Hong Kong) Limited,28/7/2016,Offering Documents,No,AWW393,BHM073,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHM073&docType=OD,1.0,schroder china asset income fund,bond,BHM073,5%,5%,0,1.50%,0.07%,0,0.02%,BHM073,daily
BOCHK Wealth Creation Series (AYX421),BOCHK All Weather Asian Bond Fund (BHJ500),BOCHK Asset Management Limited,25/7/2016,Offering Documents,No,AYX421,BHJ500,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHJ500&docType=OD,1.0,bochk all weather asian bond fund,bond,BHJ500,3%,3%,0,1%,0.125%,0,0,BHJ500,daily
Manulife Hong Kong Series (BFE015),Manulife Capital Conservative Fund (BHM275),Manulife Investment Management (Hong Kong) Limited,25/7/2016,Offering Documents,No,BFE015,BHM275,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHM275&docType=OD,1.0,manulife capital conservative fund,other,BHM275,0,1%,0,1.00%,0.50%,0,0,BHM275,daily
BOC-Prudential Index Fund Series (AUX026),BOC-Prudential MSCI AC Asia Pacific ex Japan Index Fund (BHG907),BOCI-Prudential Asset Management Limited,23/6/2016,Offering Documents,No,AUX026,BHG907,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHG907&docType=OD,1.0,boc-prudential msci ac asia pacific ex japan index fund,index,BHG907,0,0,5%,0,0,0,0,BHG907,daily
BOC-Prudential Index Fund Series (AUX026),BOC-Prudential MSCI Japan Index Fund (BHG906),BOCI-Prudential Asset Management Limited,23/6/2016,Offering Documents,No,AUX026,BHG906,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHG906&docType=OD,1.0,boc-prudential msci japan index fund,index,BHG906,0,0,5%,0,0,0,0,BHG906,daily
BOC-Prudential Index Fund Series (AUX026),BOC-Prudential S&P 500 Index Fund (BHG905),BOCI-Prudential Asset Management Limited,23/6/2016,Offering Documents,No,AUX026,BHG905,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHG905&docType=OD,1.0,boc-prudential s&p 500 index fund,index,BHG905,0,0,5%,0,0,0,0,BHG905,daily
First Sentier Investors Global Umbrella Fund plc (AER758),FSSA Japan Equity Fund (BHI999),Board of Director - First Sentier Investors Global Umbrella Fund plc,14/6/2016,Offering Documents,No,AER758,BHI999,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHI999&docType=OD,1.0,fssa japan equity fund,stock,BHI999,5%,1%,0,3%,0,0,0.03%,BHI999,daily
T. Rowe Price Funds SICAV (BGZ799),Emerging Markets Equity Fund (BGZ800),T. Rowe Price (Luxembourg) Management S.a r.l.,10/6/2016,Offering Documents,No,BGZ799,BGZ800,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ800&docType=OD,1.0,emerging markets equity fund,stock,BGZ800,5%,0,0,1.90%,0,0,0.01%,BGZ800,daily
T. Rowe Price Funds SICAV (BGZ799),European Equity Fund (BGZ801),T. Rowe Price (Luxembourg) Management S.a r.l.,10/6/2016,Offering Documents,No,BGZ799,BGZ801,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ801&docType=OD,1.0,european equity fund,stock,BGZ801,5%,0,0,1.50%,0,0,0.17%,BGZ801,daily
T. Rowe Price Funds SICAV (BGZ799),Global Focused Growth Equity Fund (BGZ802),T. Rowe Price (Luxembourg) Management S.a r.l.,10/6/2016,Offering Documents,No,BGZ799,BGZ802,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ802&docType=OD,1.0,global focused growth equity fund,stock,BGZ802,5%,0,0,1.60%,0,0,0.01%,BGZ802,daily
T. Rowe Price Funds SICAV (BGZ799),Global Technology Equity Fund (BGZ803),T. Rowe Price (Luxembourg) Management S.a r.l.,10/6/2016,Offering Documents,No,BGZ799,BGZ803,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ803&docType=OD,1.0,global technology equity fund,stock,BGZ803,5%,0,0,0.835%,0,0,0.01%,BGZ803,daily
T. Rowe Price Funds SICAV (BGZ799),US Large Cap Growth Equity Fund (BGZ804),T. Rowe Price (Luxembourg) Management S.a r.l.,10/6/2016,Offering Documents,No,BGZ799,BGZ804,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ804&docType=OD,1.0,us large cap growth equity fund,stock,BGZ804,5%,0,0,1.50%,0,0,0.01%,BGZ804,daily
BlackRock Premier Funds (BAV201),iShares World Equity Index Fund (BHG164),BlackRock Asset Management North Asia Limited,3/6/2016,Offering Documents,No,BAV201,BHG164,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHG164&docType=OD,1.0,ishares world equity index fund,stock,BHG164,3%,0,0,2%,0,0,0.10%,BHG164,daily
BlackRock Premier Funds (BAV201),iShares World Government Bond Index Fund (BHG167),BlackRock Asset Management North Asia Limited,3/6/2016,Offering Documents,No,BAV201,BHG167,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHG167&docType=OD,1.0,ishares world government bond index fund,bond,BHG167,3%,0,0,2%,0,0,0.10%,BHG167,daily
Capital International Fund (BGX053),Capital Group European Growth and Income Fund (LUX) (BGX055),Capital International Management Company,31/5/2016,"Offering Documents

Waivers Granted",No,BGX053,BGX055,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGX055&docType=OD,1.0,capital group european growth and income fund (lux),bond,BGX055,5.25%,5.25%,0,0.45%,0,0,0.15%,BGX055,daily
Capital International Fund (BGX053),Capital Group Global Allocation Fund (LUX) (BGX056),Capital International Management Company,31/5/2016,"Offering Documents

Waivers Granted",No,BGX053,BGX056,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGX056&docType=OD,1.0,capital group global allocation fund (lux),other,BGX056,5.25%,5.25%,0,0.53%,0,0,0.15%,BGX056,daily
Capital International Fund (BGX053),Capital Group New Perspective Fund (LUX) (BGX057),Capital International Management Company,31/5/2016,"Offering Documents

Waivers Granted",No,BGX053,BGX057,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGX057&docType=OD,1.0,capital group new perspective fund (lux),other,BGX057,5.25%,5.25%,0,0.53%,0,0,0.15%,BGX057,daily
Franklin Templeton Investment Funds (ACG318),Franklin NextStep Balanced Growth Fund (BHD706),Franklin Templeton International Services S.a.r.l.,23/5/2016,Offering Documents,No,ACG318,BHD706,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHD706&docType=OD,1.0,franklin nextstep balanced growth fund,stock,BHD706,5.00%,1.00%,0,1.25%,0,0,0,BHD706,daily
Franklin Templeton Investment Funds (ACG318),Franklin NextStep Dynamic Growth Fund (BHD707),Franklin Templeton International Services S.a.r.l.,23/5/2016,Offering Documents,No,ACG318,BHD707,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHD707&docType=OD,1.0,franklin nextstep dynamic growth fund,stock,BHD707,5.00%,1.00%,0,1.35%,0,0,0,BHD707,daily
Franklin Templeton Investment Funds (ACG318),Franklin NextStep Stable Growth Fund (BHD708),Franklin Templeton International Services S.a.r.l.,23/5/2016,Offering Documents,No,ACG318,BHD708,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHD708&docType=OD,1.0,franklin nextstep stable growth fund,stock,BHD708,5.00%,1.00%,0,1.10%,0,0,0,BHD708,daily
Allianz Global Investors Fund (AOY394),Allianz High Dividend Asia Pacific Equity (BGY171),Allianz Global Investors GmbH,11/5/2016,Offering Documents,No,AOY394,BGY171,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGY171&docType=OD,1.0,allianz high dividend asia pacific equity,stock,BGY171,5%,5%,0,2.05%,0,0,0,BGY171,daily
Haitong Investment Fund Series (BGZ467),Haitong Asian High Yield Bond Fund (BGZ471),Haitong International Asset Management (HK) Limited,6/5/2016,Offering Documents,No,BGZ467,BGZ471,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ471&docType=OD,1.0,haitong asian high yield bond fund,bond,BGZ471,3%,2%,0,1%,0.13%,0,0,BGZ471,daily
Haitong Investment Fund Series (BGZ467),Haitong Hong Kong Equity Investment Fund (BGZ468),Haitong International Asset Management (HK) Limited,6/5/2016,Offering Documents,No,BGZ467,BGZ468,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGZ468&docType=OD,1.0,haitong hong kong equity investment fund,stock,BGZ468,5%,0,0,1.5%,0.13%,0,0,BGZ468,daily
Invesco Funds (AAV714),Invesco Euro Equity Fund (BHD020),INVESCO Management S.A.,22/4/2016,Offering Documents,No,AAV714,BHD020,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHD020&docType=OD,1.0,invesco euro equity fund,stock,BHD020,0,1.00%,0,0.95%,0,0,0,BHD020,daily
China Everbright Fortune Fund Series (BAX839),Everbright Global Brands Fund (BHB945),China Everbright Securities (HK) Limited,19/4/2016,Offering Documents,No,BAX839,BHB945,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHB945&docType=OD,1.0,everbright global brands fund,other,BHB945,5%,2%,1%,1.75%,0.10%,0,0,BHB945,daily
Taikang Kaitai Funds (BBQ508),Taikang Kaitai Overseas Short Tenor Bond Fund (BHA094),Taikang Asset Management (Hong Kong) Company Limited,7/4/2016,Offering Documents,No,BBQ508,BHA094,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHA094&docType=OD,1.0,taikang kaitai overseas short tenor bond fund,bond,BHA094,5%,1%,0,0.5%,0.15%,0,0,BHA094,daily
BEA Union Investment Series (AHE623),BEA Union Investment China High Yield Income Fund (BHA243),BEA Union Investment Management Limited,5/4/2016,Offering Documents,No,AHE623,BHA243,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BHA243&docType=OD,1.0,bea union investment china high yield income fund,bond,BHA243,5%,2.0%,0.5%,1.20%,0.15%,0,0,BHA243,daily
Grand Rejuvenation Asset Allocation Fund Series (BDW020),CCBI Global Premium Selection Fund (BGI289),CCB International Asset Management Limited,5/4/2016,Offering Documents,No,BDW020,BGI289,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGI289&docType=OD,1.0,ccbi global premium selection fund,other,BGI289,2%,0,0,0.10%,0.10%,0,0,BGI289,daily
UBS (Lux) Equity SICAV (AQQ447),UBS (Lux) Equity SICAV – US Total Yield Sustainable (USD) (BGW856),UBS Fund Management (Luxembourg) S.A.,7/3/2016,Offering Documents,No,AQQ447,BGW856,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGW856&docType=OD,1.0,ubs (lux) equity sicav – us total yield sustainable (usd),bond,BGW856,5%,0,0,0,0,0,1.20%,BGW856,daily
HSBC Collective Investment Trust (BBR113),HSBC Euro Multi-Asset Income Fund (BGT505),HSBC Investment Funds (Hong Kong) Limited,24/2/2016,Offering Documents,No,BBR113,BGT505,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGT505&docType=OD,1.0,hsbc euro multi-asset income fund,bond,BGT505,3.00%,1.0%,0,1.25%,0.07%,0,0,BGT505,daily
Schroder International Selection Fund (AEU509),Asian Dividend Maximiser (BGF991),Schroder Investment Management (Europe) S.A.,11/2/2016,Offering Documents,No,AEU509,BGF991,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGF991&docType=OD,1.0,asian dividend maximiser,other,BGF991,5.00%,1.00%,0,1.50%,0,0,0.25%,BGF991,daily
Schroder International Selection Fund (AEU509),European Dividend Maximiser (BGF992),Schroder Investment Management (Europe) S.A.,11/2/2016,Offering Documents,No,AEU509,BGF992,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGF992&docType=OD,1.0,european dividend maximiser,other,BGF992,5.00%,1.00%,0,1.50%,0,0,0.25%,BGF992,daily
Schroder International Selection Fund (AEU509),Global Dividend Maximiser (BGF993),Schroder Investment Management (Europe) S.A.,11/2/2016,Offering Documents,No,AEU509,BGF993,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGF993&docType=OD,1.0,global dividend maximiser,other,BGF993,5.00%,1.00%,0,1.50%,0,0,0.25%,BGF993,daily
ChinaAMC Select Fund (AVL899),ChinaAMC Select China Leap Equity Fund (BFY269),China Asset Management (Hong Kong) Limited,29/1/2016,Offering Documents,No,AVL899,BFY269,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFY269&docType=OD,1.0,chinaamc select china leap equity fund,stock,BFY269,,,,,,,,,
Jupiter Asset Management Series plc (AHS871),Jupiter Merian Global Equity Income Fund (IRL) (BGL663),Jupiter Asset Management (Europe) Limited,27/1/2016,Offering Documents,No,AHS871,BGL663,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGL663&docType=OD,1.0,jupiter merian global equity income fund (irl),bond,BGL663,5.00%,2.5%,0,1.50%,0,0,0.02%,BGL663,daily
Jupiter Asset Management Series plc (AHS871),Merian Asian Equity Income Fund (BGL664),Jupiter Asset Management (Europe) Limited,27/1/2016,Offering Documents,No,AHS871,BGL664,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGL664&docType=OD,1.0,merian asian equity income fund,bond,BGL664,5.00%,2.5%,0,1.50%,0,0,0.02%,BGL664,daily
Franklin Templeton Asia Fund Series (BFS532),Templeton Select Global Leaders Fund (BFS533),Franklin Templeton Investments (Asia) Limited,10/12/2015,Offering Documents,No,BFS532,BFS533,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFS533&docType=OD,1.0,templeton select global leaders fund,other,BFS533,5.00%,1.00%,0,1.00%,0.04%,0,0.20%,BFS533,daily
ZEAL Investment Series (BGA632),ZEAL China Connect Fund (BGA633),Zeal Asset Management Limited,10/12/2015,Offering Documents,No,BGA632,BGA633,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGA633&docType=OD,1.0,zeal china connect fund,other,BGA633,,,,,,,,,
Schroder International Selection Fund (AEU509),Emerging Markets Multi-Asset (BFX030),Schroder Investment Management (Europe) S.A.,9/12/2015,Offering Documents,No,AEU509,BFX030,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFX030&docType=OD,1.0,emerging markets multi-asset,other,BFX030,5.00%,1.00%,0,1.25%,0,0,0.25%,BFX030,daily
Schroder International Selection Fund (AEU509),Global Gold (BFX029),Schroder Investment Management (Europe) S.A.,9/12/2015,Offering Documents,No,AEU509,BFX029,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFX029&docType=OD,1.0,global gold,other,BFX029,5.00%,1.00%,0,1.50%,0,0,0.25%,BFX029,daily
Ninety One Global Strategy Fund (AAQ612),Global Quality Dividend Growth Fund (BGD682),Ninety One Luxembourg S.A.,27/11/2015,Offering Documents,No,AAQ612,BGD682,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGD682&docType=OD,1.0,global quality dividend growth fund,stock,BGD682,5%,0,0,1.50%,0,0,0.30%,BGD682,daily
China Everbright Fortune Fund Series (BAX839),Everbright Greater China Opportunities Fund (BFY144),China Everbright Securities (HK) Limited,26/11/2015,Offering Documents,No,BAX839,BFY144,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFY144&docType=OD,1.0,everbright greater china opportunities fund,other,BFY144,5%,2%,1%,1.50%,0.10%,0,0,BFY144,daily
Allianz Global Investors Fund (AOY394),Allianz Europe Income and Growth (BFS302),Allianz Global Investors GmbH,16/11/2015,Offering Documents,No,AOY394,BFS302,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFS302&docType=OD,1.0,allianz europe income and growth,bond,BFS302,5%,5%,0,1.50%,0,0,0,BFS302,daily
DCI Investment Trust (AWD544),Da Cheng Overseas China Concept Fund (BGC439),Da Cheng International Asset Management Company Limited,23/10/2015,Offering Documents,No,AWD544,BGC439,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BGC439&docType=OD,1.0,da cheng overseas china concept fund,other,BGC439,0,2%,0,1.50%,0.15%,0,0,BGC439,daily
Jupiter Asset Management Series plc (AHS871),Jupiter Europe (ex UK) Smaller Companies Fund (BFM242),Jupiter Asset Management (Europe) Limited,14/9/2015,Offering Documents,No,AHS871,BFM242,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFM242&docType=OD,1.0,jupiter europe (ex uk) smaller companies fund,other,BFM242,5.00%,2.5%,0,1.50%,0,0,0.02%,BFM242,daily
Jupiter Asset Management Series plc (AHS871),Jupiter Merian North American Equity Fund (IRL) (BFM243),Jupiter Asset Management (Europe) Limited,14/9/2015,Offering Documents,No,AHS871,BFM243,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFM243&docType=OD,1.0,jupiter merian north american equity fund (irl),stock,BFM243,5.00%,2.5%,0,1.50%,0,0,0.02%,BFM243,daily
Franklin Templeton Investment Funds (ACG318),Franklin Strategic Income Fund (BFJ284),Franklin Templeton International Services S.a.r.l.,8/9/2015,Offering Documents,No,ACG318,BFJ284,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFJ284&docType=OD,1.0,franklin strategic income fund,bond,BFJ284,5.00%,1.00%,0,1.25%,0,0,0,BFJ284,daily
Selection Investment Series (BEE943),E Fund (HK) Greater China Leaders Fund (BFR771),"E Fund Management (Hong Kong) Co., Limited",27/8/2015,Offering Documents,No,BEE943,BFR771,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BFR771&docType=OD,1.0,e fund (hk) greater china leaders fund,other,BFR771,3%,0,0,1.5%,0.11%,0,0,BFR771,daily
